id,hyp,score,picked_variant
878,Abakhenkethi bayacetyiswa ukuba baziqaphele ingozi zemozulu embi echaphazela indawo zabo nanjengoko zinokuchaphazela izicwangciso zokuhamba.,-242.83546829223633,variant_1
879,Nabani na oceba ukundwendwela ilizwe eliyindawo yemfazwe umele afumane uqeqesho olululo.,-219.0828619003296,variant_1
880,Ukukhangela kwi-intanethi usithi 'Hostile environment course' kungenzeka kuvelise idilesi yenkampani yasekuhlaleni.,-219.1570224761963,variant_1
881,"Into eza kufundiswa ngokuqhelekileyo inaba kuzo zonke izinto esithethe ngazo apha, ize ibe nemizekelo ephilayo.",-220.23967361450195,variant_1
882,"Ikhosi idla ngokuba ziintsuku eziyi-2 ukuya kweziyi-5, yaye iza kuquka ukudlala indima, unyango loncedo lokuqala yaye ngamanye amaxesha uqeqesho lokusebenzisa izixhobo.",-324.7847328186035,variant_1
883,"Iincwadi neemagazini ezithetha ngokuphila kwiindawo ezisentlango ziqhelekile, kodwa iimpapasho ezithetha ngeendawo ezinemfazwe zimbalwa.",-296.9607410430908,variant_1
884,Abahambi abaceba utyando lokutshintsha isini bekwamanye amazwe bamele baqinisekise ukuba baphethe amaxwebhu afanelekileyo xa bebuyela emva.,-280.4381856918335,variant_1
885,Kuyahluka ukulungela koorhulumente ukunikezela ngeepasipothi ezingachazwanga isini (X) okanye amaxwebhu ahlaziyiweyo ukuze ahambelane negama kunye nesini esiza kukhethwa.,-359.6613836288452,variant_1
886,Ukufuna kwabanye orhulumente bangaphandle ukuhlonipha le miqulu kuyaxhomekeka ngokokwahlukahlukana.,-183.25243186950684,variant_1
887,"Ukuseshwa kwiindawo zokukhangela zokhuseleko kuye kwaqiniswa kakhulu kwixesha elisemva kukaSeptemba 11, 2001.",-276.98787212371826,variant_1
888,Abantu abazitshintshe isini ngaphapi kokutyandwa abamele balindele ukugqitha kwizikena zingabondwanga izinto zabo eziyimfihlo baze bagqithe nesidima sabo.,-380.75821685791016,variant_1
889,"Umsinga onamandla ngamaza abuyela elwandle evela elunxwemeni, amaxesha amaninzi aba kuqaqa lolwandle okanye kwindawo efanayo.",-229.02465438842773,variant_1
890,"Ngenxa yodidi lwamanzi angaphantsi ukubuya kwawo kujolise kwinzulu ezimbalwa, kwaye umsinga okhawulezayo ukuya kwinzulu yamanzi uyafomisheka apho.",-314.244833946228,variant_1
891,"Abantu abaninzi babulawa kukudinwa bezama ukuqubha besilwa namandla atsalayo olwandle, into enganekufane yenzeke.",-271.5478277206421,variant_1
892,"Emva nje kokuba uphumile emanzini, ukuqubha ubuyela umva kudla ngokuba nzima kunesiqhelo.",-190.1400384902954,variant_1
893,"Zama ukujolisa apho ungazuphinde ubanjwe kwakhona okanye, kuxhomekeke kwizakhono zakho nokuba uye waqatshelwa na, usenokulindela ukuba uzohlangulwa.",-326.93913078308105,variant_1
894,"Ukothuswa kukubuyela kukhawuleza kubekho kunokothuswa yinkcubeko (kudla ngokubakho ixesha lokuyiqhela, kubakho ixesha elide, kwaye kuba mandundu kakhulu.",-357.81798553466797,variant_1
895,Abahambi abadla ngokufumanisa kulula ukuqhelana nenkcubeko entsha ngamanye amaxesha baye babe nobunzima bokuphinda baqhelane nenkcubeko yabo.,-251.6546974182129,variant_1
896,"Xa uphindela ekhaya emva kokuhlala phesheya, sowuqhele izinto ezohlukileyo futhi sowulahle imikhwa yesiko lakowenu.",-251.10799980163574,variant_1
897,"Xa waya kwelinye ilizwe okokuqala, kusonkwenzeka ukuba abantu babe nomonde bekuqonda, besazi ukuba abantu abahambele kwilizwe elitsha badinga ukuliqhela.",-323.9486970901489,variant_1
898,Amabantu basenokungayicingeli into yokuba ukunyamezela nokuqonda nako kuyafuneka kubahambi ababuyela emakhaya.,-235.3264284133911,variant_1
899,Umculo wephyramidi nokukhanya kwayo yenye yezinto ezinika umdla kulendawo ebantwaneni.,-174.14286041259766,variant_1
900,Ungazibona iiphiramidi ebumnyameni kwaye ungazibona naxa kuthe cwaka ngaphambi kokuba inkqubo iqalise.,-198.38661575317383,variant_1
901,Ngokuqhelekileyo usoloko usiva isandi sabakhenkethi nabathengisi. Ibali lesandi nokukhanya lifana nebali elisencwadini.,-241.9123649597168,variant_1
902,I-Sphinx sibekwe njengesibuyisela umva nesibalisa ibali elide.,-166.91348361968994,variant_1
903,Isiqendu sibonakaliswe kwii pyramids kwaye ipyramids ezohlukeneyo ziyalayitwa.,-223.0023136138916,variant_1
904,"Iziqithi zase-Mzantsi Shetland, ezabhaqwa ngo-1819, zithinjiwe ngamazwe ambalwa kwaye zezona zinee nkonzo zefazo, kukho ezilishumi nesithandathu ezisebenzayo ngo-2020",-468.39957427978516,variant_1
905,Indibanisela yeziqithi ikwiikhilomitha eziyi-120 ngentla Kosinga-siqithi. Eyona inkulu yi-King George Island enabahlali baseVilla Las Estrellas.,-443.5101022720337,variant_1
906,Ezinye ziquka i-Livingston Island kunye ne-Deception apho umngxuma wentaba-mlilo esaqhubekayo wenza kubekho izibuko lokwemvelo.,-361.1250333786011,variant_1
907,I-Ellsworth Land ngummandla ongakumzantsi woSinga-siqithi owahlulwa yi-Bellingshuasen Sea.,-306.9636116027832,variant_1
908,"Iintaba zoSinga-siqithi zidibana apha nendawo ethe tyaba, emva koko ziphinde zenze iikhilomitha eziyi-360 Zeentaba ezidibeneyo ze-Ellsworth, zisahlulwa yi-Minnesota Glacier.",-576.0205564498901,variant_1
909,"Inxalenye esemantla ye-Sentinel Range inezona ntaba ziphakamileyo zase-Antarctica, i-Vinson Massif, enencopho eyi-4892 yeemitha eMount Vinson.",-512.367995262146,variant_1
910,"Kwindawo ezisecaleni, apho kungekho nkqubo yecell phones, ifoni yesatellite ingaba kuphela kwecebo onalo.",-248.29189109802246,variant_1
911,"Umnxeba we-satellite akafane athathe indawo yomnxeba oqhelekileyo, njengoba kufuneke uphumile uyibona isatellite ukuze unxebane nomtu.",-362.2181739807129,variant_1
912,"Inkonzo idla ngokusetyenziselwa iinqanawa, kuquka ezokuzonwabisa kunye nezihambela imicimbi ethile ezineemfuno zokusebenzisa idatha nokufowuna ngelizwi.",-252.7172565460205,variant_1
913,Imnikezi nkonzo zomnxeba wengingqi yakho umele akunikeze inkcukacha ezongezelelekileyo ngokuqhakamishelana nalenkonzo.,-297.0106029510498,variant_1
914,Icebo eliye lisanda kwabo baceba ukuthatha unyaka wekhefu kukuba bavakashe kwaye bafunde.,-197.3627758026123,variant_1
915,"Oku kuyathandwa ngabasanda kugqiba isikolo, kubavumela ukuba bathathe unyaka wekhefu ngaphambi kokuya eyunivesithi, bengakhange babeke imfundo yabo emngciphekweni.",-336.6680030822754,variant_1
916,"Kwiimeko ezininzi, ukubhalisela izifundo zonyaka wekhefu kungawandisa amathuba akho okungena kwimfundo ephakamileyo kwilizwe lakowenu.",-229.98936557769775,variant_1
917,Ngokuqhelekileyo kuyakubakho imali ebhatalwayo ukuze ubhaliswe kwezi zifundo.,-145.22736740112305,variant_1
918,"iFinland yindawo emnandi yokuqhuba isikhitshane. “Ilizwe lamachweba angamawaka” ekwaneziqithi ezingamawaka, kumachweba nakunxweme a archipelagos.",-389.05742931365967,variant_2
919,Kwiqela leziqithi nakumachibi awude udinge isikhephe.,-139.9149284362793,variant_1
920,"Nangona iqela leziqithi ezisenxwemeni kunye namachibi emakhulu ngokwaneleyo ukuba kungangena isikhephe, izikhitshana okanye ii-kayak zibonelela ngamava ahlukileyo.",-338.48964405059814,variant_1
921,"Izikhephe yindlela yokuchitha ixesha kwisizwe saseFinland, kukho umyinge wesikhephe kubantu abasixhenxe okanye abasibhozo.",-228.30179023742676,variant_1
922,"Lena iqhathaniswa nge Norway, Sweden and New Zealand, kodwa ke izimele (umzekelo e Netherlands inani linye kumashumi amane).",-309.7608222961426,variant_1
923,"I-Baltic Cruises ezininzi zidla ngokuquka ukuhlala okongezelelekileyo e-St. Petersburg, eRashiya.",-270.4970893859863,variant_1
924,Oku kuthetha ukuba ungatyelela esi sixeko sinembali kangangeentsuku ezithile ngoxa ebusuku ulala enqanaweni.,-217.60436534881592,variant_1
925,Xa usiya enxwemeni usebenzisa izikhephe zozikhupha awuzudinga ivisa eyohlukileyo (usukela ngo-2009).,-300.48498344421387,variant_1
926,"Ezinye ii-cruise zine-Berlin, i-Germany ezimpepheni zentengiso. Njengoba uzibonela kwimap ngaphezulu i-Berlin ayisondelanga tuu elwandle kwaye novakasho kuledolophu alubalwanga kwixabiso le-cruise.",-592.0842094421387,variant_1
927,"Ukuhamba ngenqwelomoya kungaba ngamava oyikekayo ebantwini bonke nongakanani, nemvelaphi, ikakhulu ukuba zange bakhe bandize ngaphambili okanye bakhe bakwisiganeko esothusayo.",-344.0801000595093,variant_1
928,Asiyonto omele ube nentloni ngayo; ayahlukanga kuloyiko lobuqu nokungathandii ezinye izinto abantu abaninzi abangazithandiyo.,-274.89417934417725,variant_1
929,"Kwabanye, ukuqonda into ethile ngendlela inqwelo ntaka esebenza ngayo nokuba kwenzeka ntoni ebudeni bokuhamba ngenqwelo ntaka, kungabanceda boyise uloyiko lwento engaziwayo okanye ukungakwazo ukulawula okwenzekayo.",-445.163161277771,variant_1
930,"Amashishini okuthumela abhatalwa kakuhle ngoku fikisa imithwalo yabantu ngokukhawulezisileyo. Ngokwesiqhelo, ixesha libalulekile neempepha zeshishini, amabhaso namalungu are phindeneyo ukwenzela ukulungiswa kwezinto.",-429.8056879043579,variant_1
931,"Kwezinye iindlela, iinkampani ezinkulu ziba neenqwelo ntaka zazo, kodwa kwezinye iindlela nakwiinkampani ezincinane kubekho ingxaki.",-217.22003746032715,variant_1
932,"Ukuba bathumela izinto ngohambo lwasemoyeni, kwezinye iindlela zinokuthatha iintsuku ukuba zidlule kwindawo yokwathula impahla nendawo yokuhlola abantu nezinto ezingenayo kwizikhululo zeenqwelo-moya.",-349.87214946746826,variant_1
933,"Eyona ndlela yokuyihambisa ngokukhawuleza ibe kukuyithumela njengempahla efakwa kwinqwelo ntaka. Imithetho yohambo ngenqwelo ntaka ayizukubavumela ukuba bathumele impahla engahambi nomniniyo, kulapho ungena khona.",-492.0889205932617,variant_1
934,"Indlela ecacileyo yokubhabha kudidi eluphezulu okanye udidi lweshishini kukukhupha imali enkulu ukuze ufumane lo nyweba (okanye okungcono, kukuba inkampani yakho ikwenzele lo nto).",-357.177978515625,variant_1
935,"Sekunjalo, oku kubiza kakhulu: njengomthetho oqhelekileyo, ungalindela ukubhatala ixabiso eliphindwe kane kunexabiso lesiqhelo xa ukushishino, yaye ngokuphindwe kayi-11 kwinqanaba lokuqala.",-418.6337299346924,variant_1
936,"Xa sithetha nje siquka, akukho sidingo ekujongeni izaphulelo kwizihlalo zoshishino okanye ze first class kwinqwelomoya esuka ku A ukuya ku B",-341.12927055358887,variant_1
937,"Inqwelomoya zazi kakuhle ukuba kukho iqela labandizi abakulungeleyo ukubhatala eyona mali iphezulu ukuze bafumane ithamsanqa lokufika naphina ngokukhawuleza nangokuphatheka kakuhle, baze bababhatalise ngokunjalo.",-396.2990560531616,variant_1
938,"Ikomkhulu laseMoldova yiChişinău. Ulwimi lwasekuhlaleni sisiRomaniya, kodwa isiRashiya sisetyenziswa ngokubanzi.",-305.6124095916748,variant_1
939,IMoldova yiriphabliki eneentlanga ezininzi eye yachatshazelwa yimilo yekhaya.,-253.29597282409668,variant_1
940,"Ngo 1994, ingxabano yakhokhela ekudalweni kwe Republiki i-Transnistria esempuma ye-Moldova, enorhulumente wayo nemali yayo kodwa ayigqalwa naleliphi na ilizwe elililungu le UN.",-558.9795665740967,variant_1
941,Amakhonkco ezoqoqosho aphinde amiselwa Phakathi kwezi ndawo ze-Moldova nangona uthethathethwano lwezopolitiko lungaphumelelanga.,-271.12549018859863,variant_1
942,Uninzi lwabantu lunqula kubu-Othodoki bobuKrestu.,-149.55758953094482,variant_1
943,"İzmir sisixeko sesithathu ubukhulu e-Turkey esinabantu aba ku 3.7 yezigidi, sine zibuko lesibini ubukhulu emva kwe Instabul, kwakunye nezithuthi zikawonkewonke.",-426.69084548950195,variant_1
944,"Yayikade isisixeko sakudala sase-Smyrna, ngoku yindawo yezoshishino yale mihla ephucukileyo nexakekileyo, engaselunxwemeni yaye ejikelezwe ziintaba.",-375.5330390930176,variant_1
945,"Izitalato ezibanzi, izakhiwo ezineglasi ngaphambili kunye noobhaza-bhaza beevenkile zale mihla ezixhonywe ngeethayile ezibomvu eziqhelekileyo, imarike yenkulungwane ye-18, kunye neemoski neecawa ezindala, sekunjalo isixeko sinomoya ofana neYurophu engakwiMeditera kunokuba ifane ne-Turkey.",-670.9111366271973,variant_1
946,Ilali yaseHaldarsvik ibonisa isiqithi sase-Eysturiy esikufuphi yaye sinesakhiwo secawa esingaqhelekanga esimbombo-sibhozo.,-343.1289463043213,variant_1
947,"Kwiyadi yecawa, kukho iintaka ezikrolwe kwilitye lemabhile phezu kwamanye amangcwaba.",-218.0753469467163,variant_1
948,Kuthatha ihafu yeyure ukukhe uhle ubhekabheke ilali enomtsalane.,-188.25314331054688,variant_1
949,Emntla yaye ngokufikeleleka lula kukho idolophu ethandekayo yaseSintra eyenziwa yaduma kubantu basemzini emva kwengxelo esemagqabini kaLord Byron malunga nobuhle bayo.,-397.84219455718994,variant_1
950,"Ibhasi enguScotturb 403, iya rhoqo eSintra, imisa eCabo da Roca.",-287.43691635131836,variant_1
951,"Kwakhona, ngasemntla onokutyelela indawo eNgcwele yethu kaLady of Fatima (itempilana), eyindawo yee-apparitions ezaziwa kakhulu kwihlabathi jikelele eMarian.",-411.4715824127197,variant_1
952,"Nceda ukhumbule ukuba eneneni utyelela ingcwaba ekungcwatywe kulo abantu abaninzi, kwakunye nokuba yindawo ebaluleke ngendlela engathethekiyo kubantu abaninzi emhlabeni wonke.",-307.8389587402344,variant_1
953,"Asemaninzi amadoda namabhinqa aphilayo akwazi ukusinda ngexesha aye lapha, nabanye abaninzi abanezihlobo zabo ziye zabulawa okanye zasetyenziswa de zafa apho, amaYuda nabangengomaYuda kuyafana.",-459.0867853164673,variant_1
954,Nceda uyiphathe lesayithi ngembeko nentlonipho eyidingayo. Sukuhlekisa ngokubulawa kwabantu ngamaNazi okanye ngeHolocaust.,-284.9883785247803,variant_1
955,Ungayonakalisi le ndawo ngokubhala okanye ngokukrola nge-graffiti kwizakhiwo.,-179.7036256790161,variant_1
956,"Iilwimi ezisemthethweni zaseBarcelona sisiCatalan neSpanish. Malunga nesiqingatha sikhetha ukuthetha isiCatalan, uninzi lwabantu luyasazi, kwaye phantse wonke umntu wazi iSpanish.",-391.18686294555664,variant_1
957,"Kodwa ke, amaphawu evezwe ngesi-Catalan ngoba sisekwe njengolwimi lelizwe ngokomthetho.",-221.255464553833,variant_1
958,"Sekunjalo, iSpanish sisetyenziswa kakhulu kwizithuthi zikawonke-wonke nakwezinye iindawo.",-160.1165895462036,variant_1
959,"Izaziso ezithe rhoqo kwi-Metro zenziwa ngesi -Catalan kuphela, kodwa iziphazamiso ezingalindelwanga zichazwa yinkqubo ezilawulayo ngenqwaba yamalwimi njenge-Spanish, isiNgesi, isi-French, isi-Arab nesi-Japan.",-547.9009923934937,variant_1
960,"AmaPersi adume ngokuhoya izinto zabo, ubukrwada nokungamameli.",-166.72341346740723,variant_1
961,"Ngoxa oku kudla ngokuba luhlobo nje olungachananga, eyona ndlela ifanelekileyo yokwamkeleka eParis kukuziphatha kakuhle, uzenze umntu owaziwa ""njenge-bien élevé"" (okhuliswe kakuhle). Kuza kwenza kube lula ukuhamba-hamba.",-530.759729385376,variant_1
962,Umphandle we Parisians uyanyibilika ukuba ubonakalisa a basic courtesies.,-229.48468017578125,variant_2
963,"I-Plitvice Lakes ipaka karhulumente inamahlathi amaninzi, uninzi lwawo yimithi ye-beech, ye-spruce nelohlobo oluthile lompayina",-377.3436326980591,variant_1
964,"Ineentlobo zezityalo ezahlukahlukeneyo, ngenxa yokulungela kwayo imozulu yeendawo ezincinci, umhlaba owahlukileyo kunye nokwahluka kweendawo eziphakamileyo.",-231.8362636566162,variant_1
965,Le ndawo ikwalikhaya kwizilwanyana neentaka ezininzi ezahlukahlukeneyo.,-114.77653121948242,variant_1
966,"Izilwanyana ezinqabileyo ezifana nebhere laseYurophu elintsundu, iingcuka, ukhozi, isikhova, ingqawa, ikati yasendle kunye ne-lowe zezinye zezidalwa eziqhelekileyo.",-403.8992795944214,variant_1
967,"Xakuvakashelwa iinkonzo, amabhingqa anyanzelwa anxibe iilokhwe ezogquma amadolo futhi bogqume namagxa, futhi.",-283.1118507385254,variant_1
968,"Amakhaya onongendi amanintsi ayabanayo imijijelo yabasethyini abaze bengazilungiselelanga, kodwa ukuba uze nowakho, ikakhulu lona unemibala eqaqambileyo, uyakufumana uncumo kwi Monki okanye uNongendi ekungeneni kwakho emnyango.",-563.0155925750732,variant_1
969,"Ngandlelanye, amadoda alindeleke ukuba anxibe ibhulukhwe ezisitha amadolo.",-181.7577667236328,variant_1
970,Nalena ingabolekwa kwizinto zokubolekisa ngasekungeneni kodwa ezi mpahla azihlanjwa rhoqo emva koba zinxityiwe ngoko ungangakhululeki xa unxibe ezi lokhwana. Kumadoda isayizi enye ilingana wonke umntu!,-493.6196002960205,variant_1
971,"Ukutya komthonyama kwaseMarjoca, ngokufanayo nokutya kommandla waseMeditera, kuba nesonka, imifuno kunye nenyama (ingakumbi ihagu), yaye kufakwa ioli yomnquma.",-394.48146533966064,variant_1
972,"Idinala exhaphakileyo neyaziwayo, ikakhulu ehlotyeni yi Pa amb Oli:Isonka esine-olive oil. itumato kunye naziphi na izinto ezihambelanayo njenegestshizi, i-tunafish, njalo njalo.",-501.8648738861084,variant_1
973,"Izibizo, futhi negama u-Sie, ahlala eqala ngombhalo omkhulu, noba sekuphakathi kwesivakalisi.",-228.03048610687256,variant_1
974,Le yindlela ebalulekileyo yokwahlula phakathi kwezenzi kunye nezinto.,-128.7890510559082,variant_1
975,"Isenokwenza nokufunda kube lula, nangona ukubhala kusenokuba nzima ngenxa yokuba kufuneka wazi ukuba akudlalwanga ngamagama na saza isenzi okanye isicacisi-sokwenza sasetyenziswa njengesibizo.",-392.21401023864746,variant_1
976,Ukubiza amagama kulula ngesiTaliyane ekubeni amagama amaninzi ebizwa kanye ngale ndlela abhalwe ngayo,-200.08326530456543,variant_1
977,"Oonobumba abayintloko ekufuneka bajongwe ngu-c no-g, kuba amagama ukuwabaza kuyahluka ngokuxhomekeka kwizikhamiso ezilandelayo.",-304.88427448272705,variant_1
978,"Ibe kufuneka uqiniseke ukuba u-r no-rr ubabiza ngokwahlukileyo: u-caro uthetha sithandwa, kanti yena u-carro uthetha inqwelo yamahashe.",-357.3943672180176,variant_1
979,I-Persian ine-grama elula kwaye ubukhulu becala igrama ixhaphakile.,-189.82786464691162,variant_1
980,"Ngoko ke, ukufunda le gram prayimar kuy akukunceda uqonde yaye ufunde lukhulu ngegrama yase-Persia ukuze uqonde nentetho ngcono.",-307.2298364639282,variant_1
981,"Akuyo mfuneko ukutsho, ukuba wazi ulwimi loThando, kuzobalula ukuba ufunda isi-Portuguese.",-277.9405765533447,variant_1
982,"Nangona kunjalo, abantu abazi iSpanish kancinci banokukhawuleza bagqibe kwelokuba isiPhuthukezi sisondele ngokwaneleyo kangangokuba akufuneki ukuba sifundwe sodwa.",-266.842493057251,variant_1
983,"Indawo zemiboniso yakudala azisasetyenziswa unamhlanje, sezihleli njengemyuziyam, okanye iindawo zokufundisa.",-220.6069278717041,variant_1
984,"Njengoko ukungcoliseka okungephi kokukhanya ngezo ntsuku kwakungeyongxaki efana nale yale mihla, kudla ngokubakho ezixekweni, okanye kwiziza ekulula ukuya kuzo kunezo zakhiwe kumaxesha angoku.",-440.6154146194458,variant_1
985,Izixhobo zophanda ezinintsi zalemihla ziluluhlu kwindawo ezisemva kwiimeko ezilungele oko.,-178.42851638793945,variant_1
986,"Ukudubula kweziqhamo ezibomvu okwaziwa njengehanami, bekusoloko kuyinxalenye yenkcubeko yaseJapan ukususela ngenkulungwane ye-8.",-272.51650047302246,variant_1
987,Eli cebo livela eTshayina apho indubulo yeeplamu kwakuyintyantyambo ethandwayo.,-213.1737928390503,variant_1
988,"EJapan, eyokuqala ipati yecherry blossom yabanjwa ngukumkani esenzela yena kuphela kunye namalungu obuhandibay kwinkundla ze-Imperial.",-388.7030506134033,variant_1
989,"Izityalo zibonakala zizihle xa zikwindalo yazo,ngako oko kunqande ukulingeka ngokuzisusa “nditsho nolunye” udidi.",-294.4746370315552,variant_1
990,"Ukuba undwendwela igadi elungiswe ngendlela, uqokelela ""isampula"" kuza kwenza ukuba ukhutshwe, ngaphandle kokuxoxa.",-252.37952136993408,variant_1
991,"ISingapore, yindawo ekhuselekileyo ngokuqhelekileyo yaye kulula ukuhamba kuyo, kwaye unako nokuthenga phantse nantoni na emva kokufika kwakho.",-239.6284418106079,variant_1
992,"Kodwa ukubekwa (""kwindawo ezitshisayo"" kumaqondo nje amancinci kumntla we-equator kuya kufuneka uqhelane kunye nobushushu (rhoqo) nengqatsini yelanga (xa isibhakabhaka sicwengile, nto ley enqabileyo).",-496.1337776184082,variant_1
993,"Kukho neebhasi ezimbalwa eziya eHebron, indawo ekuthiwa lingcwaba loosolusapho baseBhayibhileni abangu Abraham, uIsake, uYakobi kunye nabafazi babo.",-312.8922510147095,variant_1
994,Jonga ukuba ibhasi ocinga ukuyikhwela iyaya e-Hebron futhi hayi nje kwindawo yamaYuda eyi-Kiryat Arba.,-261.3369016647339,variant_1
995,Indlela zamanzi eziphakathi komhlaba zingaba yitheme elungileyo yokukhenketha.,-148.5692434310913,variant_1
996,"Ngokomzekelo xa utyelela iinqaba eziseLoire Valley, kwintlambo yeRhine okanye ukuhamba ngesikhitshane ukuya kwindawo ezinomtsalane ezikwiDanube okanye ukukhwela isikhephe kwi-Erie Canal.",-431.60895824432373,variant_1
997,Basose bachaza indlela ezithandwayo zoku hyka nomzila noku saykilisha.,-184.293794631958,variant_1
998,Ikrisimesi yenye yeholide ezibalulekileyo zobu Krestu kwaye ibhiyozelwa njengemini yokuzalwa kukaYesu.,-234.05503749847412,variant_1
999,Ezinye izithethe ezihambelana nale holide ziye zathathwa nangabanye abantu bakumazwe angengawo awobuKrestu nabangakholwayo kwihlabathi jikelele.,-302.1793613433838,variant_1
1000,Kukho isithethe sokungalali ngobusuku be-Ista kwindawo apho ilanga linokubonakala khona xa liphuma.,-209.69233894348145,variant_1
1001,"Zikhona kakade ingcanciso zonkolo yobuKristu zalenkcubeko, kodwa kusenokwenzeka ukuba yayikho kwangaphambi kwe Chistrian Spring nesiko lokuChumisa.",-360.46155643463135,variant_1
1002,"Iicawa ezininzi zomthonyama ziye zibe Nomlindo we-Ista ngokuhlwa ngoMgqibelo ngempela veki ye-Ista, aze amabandla abhiyoze ezinzulwini zobusuku ebhiyozela ukuvuka kukaKrestu.",-474.4812059402466,variant_1
1003,"Zonke izilwanyana ezaqala zeza kwiziqithi, zadada okanye zabhabha okanye zantywila.",-177.1893892288208,variant_1
1004,"Ngenxa yokuba kwilizwekazi, izilwanyana ezinamanqina zange zikwazi ukuluthatha uhambo, loo nto yenza ufudo olukhulu lube sisilwanyana esiyintloko esitya ingca kwiGalapagos.",-394.51706886291504,variant_1
1005,"Ukususela ekufikeni kwabantu eGalapagos. Izilwanyana ezinamanqina ezininzi ziye zaziswa, kuquka iibhokhwe, amahashe, iinkomo, iimpuku, iikati kunye nezinja.",-375.58928871154785,variant_1
1006,"Ukuba utyelela imimandla ye-Artic okanye ye-Antarctic ebusika uza kufumana ubusuku be-polar, nto leyo ethetha ukuba ilanga aliphumi esibhakabhakeni.",-345.3822259902954,variant_1
1007,"Lena yenza ithuba lokubona i-Aurora borealis, njengokuba isibhakabhaka siyakuba mnyama nje kancinci ekuhambeni kwexesha.",-266.1634874343872,variant_1
1008,"Nanjengoko iindawo zingaxinenanga, nongcoliseko lungeyongxaki kangoko, uya kukwazi nokubona iinkwenkwezi.",-251.75836372375488,variant_1
1009,Inkcubeko yomsebenzi waseJapan isuka ohezulu iye ezantsi yaye ithanda ukuba semthethweni kunokuba abantu baseNtshona basenokuba bakuqhelile.,-281.2725582122803,variant_1
1010,"Isuti sisinxibo esisemgangathweni sempangelo, nabasebenzi babizana ngefani zabo okanye ngeetaytile zemisebenzi yabo.",-284.22937393188477,variant_1
1011,"Ukumanyana emsebenzini kubalulekile, kubethelela umgudu weqela endaweni yokuncoma okuphunyezwe ngumntu ngamnye.",-198.18175506591797,variant_1
1012,"Abasebenzi mabasoloko befumane imvume yabaphathi babo kuso nasiphi na isigqibo abasithathayo, kwaye kulindeleke ukuba bayithobele imiyalelo yabaphathi kungekho mibuzo.",-294.195104598999,variant_1
