id,variant_1,variant_2,variant_3,variant_4,variant_5,variant_6,variant_7,variant_8,variant_9
874,"Imozulu embi ligama nje eliqukayo layo nayiphi inkcazo yemozulu enamandla okwenza umonakalo, uphazamiseko olukhulu, nokuphulukana nobomi kubantu.",,,,,,,,
875,"Imozulu embi ingenzeka naphina ehlabathini, kwaye izindidi ngedindi, ezixhomekeke kubume, kwi-topography nakwimeko zezulu zayo.",,,,,,,,
876,"Imimoya emikhulu, isichotho, ukunetha kakhulu, kunye nemililo yamadlelo ziintlobo kunye nemiphumo yemozulu emandundu, njengoko kunjalo ngeendudumo, iinkanyamba kunye nezitshingitshane.",,,,,,,,
877,"Imozulu yengingqi neyenzeka ngamaxesha athile onyaka iquka uqhwithela olunekhephu, isaqhwithi esihamba nekhephu, isaqhwithi esihamba nomkhence kunye nesaqhwithi esihamba nesanti.",,,,,,,,
878,Abakhenkethi bayacetyiswa ukuba baziqaphele ingozi zemozulu embi echaphazela indawo zabo nanjengoko zinokuchaphazela izicwangciso zokuhamba.,,,,,,,,
879,Nabani na oceba ukundwendwela ilizwe eliyindawo yemfazwe umele afumane uqeqesho olululo.,,,,,,,,
880,Ukukhangela kwi-intanethi usithi 'Hostile environment course' kungenzeka kuvelise idilesi yenkampani yasekuhlaleni.,,,,,,,,
881,"Into eza kufundiswa ngokuqhelekileyo inaba kuzo zonke izinto esithethe ngazo apha, ize ibe nemizekelo ephilayo.",,,,,,,,
882,"Ikhosi idla ngokuba ziintsuku eziyi-2 ukuya kweziyi-5, yaye iza kuquka ukudlala indima, unyango loncedo lokuqala yaye ngamanye amaxesha uqeqesho lokusebenzisa izixhobo.",,,,,,,,
883,"Iincwadi neemagazini ezithetha ngokuphila kwiindawo ezisentlango ziqhelekile, kodwa iimpapasho ezithetha ngeendawo ezinemfazwe zimbalwa.",,,,,,,,
884,Abahambi abaceba utyando lokutshintsha isini bekwamanye amazwe bamele baqinisekise ukuba baphethe amaxwebhu afanelekileyo xa bebuyela emva.,,,,,,,,
885,Kuyahluka ukulungela koorhulumente ukunikezela ngeepasipothi ezingachazwanga isini (X) okanye amaxwebhu ahlaziyiweyo ukuze ahambelane negama kunye nesini esiza kukhethwa.,,,,,,,,
886,Ukufuna kwabanye orhulumente bangaphandle ukuhlonipha le miqulu kuyaxhomekeka ngokokwahlukahlukana.,,,,,,,,
887,"Ukuseshwa kwiindawo zokukhangela zokhuseleko kuye kwaqiniswa kakhulu kwixesha elisemva kukaSeptemba 11, 2001.",,,,,,,,
888,Abantu abazitshintshe isini ngaphapi kokutyandwa abamele balindele ukugqitha kwizikena zingabondwanga izinto zabo eziyimfihlo baze bagqithe nesidima sabo.,,,,,,,,
889,"Umsinga onamandla ngamaza abuyela elwandle evela elunxwemeni, amaxesha amaninzi aba kuqaqa lolwandle okanye kwindawo efanayo.",,,,,,,,
890,"Ngenxa yodidi lwamanzi angaphantsi ukubuya kwawo kujolise kwinzulu ezimbalwa, kwaye umsinga okhawulezayo ukuya kwinzulu yamanzi uyafomisheka apho.",,,,,,,,
891,"Abantu abaninzi babulawa kukudinwa bezama ukuqubha besilwa namandla atsalayo olwandle, into enganekufane yenzeke.",,,,,,,,
892,"Emva nje kokuba uphumile emanzini, ukuqubha ubuyela umva kudla ngokuba nzima kunesiqhelo.",,,,,,,,
893,"Zama ukujolisa apho ungazuphinde ubanjwe kwakhona okanye, kuxhomekeke kwizakhono zakho nokuba uye waqatshelwa na, usenokulindela ukuba uzohlangulwa.",,,,,,,,
894,"Ukothuswa kukubuyela kukhawuleza kubekho kunokothuswa yinkcubeko (kudla ngokubakho ixesha lokuyiqhela, kubakho ixesha elide, kwaye kuba mandundu kakhulu.",,,,,,,,
895,Abahambi abadla ngokufumanisa kulula ukuqhelana nenkcubeko entsha ngamanye amaxesha baye babe nobunzima bokuphinda baqhelane nenkcubeko yabo.,,,,,,,,
896,"Xa uphindela ekhaya emva kokuhlala phesheya, sowuqhele izinto ezohlukileyo futhi sowulahle imikhwa yesiko lakowenu.",,,,,,,,
897,"Xa waya kwelinye ilizwe okokuqala, kusonkwenzeka ukuba abantu babe nomonde bekuqonda, besazi ukuba abantu abahambele kwilizwe elitsha badinga ukuliqhela.",,,,,,,,
898,Amabantu basenokungayicingeli into yokuba ukunyamezela nokuqonda nako kuyafuneka kubahambi ababuyela emakhaya.,,,,,,,,
899,Umculo wephyramidi nokukhanya kwayo yenye yezinto ezinika umdla kulendawo ebantwaneni.,,,,,,,,
900,Ungazibona iiphiramidi ebumnyameni kwaye ungazibona naxa kuthe cwaka ngaphambi kokuba inkqubo iqalise.,,,,,,,,
901,Ngokuqhelekileyo usoloko usiva isandi sabakhenkethi nabathengisi. Ibali lesandi nokukhanya lifana nebali elisencwadini.,,,,,,,,
902,I-Sphinx sibekwe njengesibuyisela umva nesibalisa ibali elide.,,,,,,,,
903,Isiqendu sibonakaliswe kwii pyramids kwaye ipyramids ezohlukeneyo ziyalayitwa.,,,,,,,,
904,"Iziqithi zase-Mzantsi Shetland, ezabhaqwa ngo-1819, zithinjiwe ngamazwe ambalwa kwaye zezona zinee nkonzo zefazo, kukho ezilishumi nesithandathu ezisebenzayo ngo-2020",,,,,,,,
905,Indibanisela yeziqithi ikwiikhilomitha eziyi-120 ngentla Kosinga-siqithi. Eyona inkulu yi-King George Island enabahlali baseVilla Las Estrellas.,,,,,,,,
906,Ezinye ziquka i-Livingston Island kunye ne-Deception apho umngxuma wentaba-mlilo esaqhubekayo wenza kubekho izibuko lokwemvelo.,,,,,,,,
907,I-Ellsworth Land ngummandla ongakumzantsi woSinga-siqithi owahlulwa yi-Bellingshuasen Sea.,,,,,,,,
908,"Iintaba zoSinga-siqithi zidibana apha nendawo ethe tyaba, emva koko ziphinde zenze iikhilomitha eziyi-360 Zeentaba ezidibeneyo ze-Ellsworth, zisahlulwa yi-Minnesota Glacier.",,,,,,,,
909,"Inxalenye esemantla ye-Sentinel Range inezona ntaba ziphakamileyo zase-Antarctica, i-Vinson Massif, enencopho eyi-4892 yeemitha eMount Vinson.",,,,,,,,
910,"Kwindawo ezisecaleni, apho kungekho nkqubo yecell phones, ifoni yesatellite ingaba kuphela kwecebo onalo.",,,,,,,,
911,"Umnxeba we-satellite akafane athathe indawo yomnxeba oqhelekileyo, njengoba kufuneke uphumile uyibona isatellite ukuze unxebane nomtu.",,,,,,,,
912,"Inkonzo idla ngokusetyenziselwa iinqanawa, kuquka ezokuzonwabisa kunye nezihambela imicimbi ethile ezineemfuno zokusebenzisa idatha nokufowuna ngelizwi.",,,,,,,,
913,Imnikezi nkonzo zomnxeba wengingqi yakho umele akunikeze inkcukacha ezongezelelekileyo ngokuqhakamishelana nalenkonzo.,,,,,,,,
914,Icebo eliye lisanda kwabo baceba ukuthatha unyaka wekhefu kukuba bavakashe kwaye bafunde.,,,,,,,,
915,"Oku kuyathandwa ngabasanda kugqiba isikolo, kubavumela ukuba bathathe unyaka wekhefu ngaphambi kokuya eyunivesithi, bengakhange babeke imfundo yabo emngciphekweni.",,,,,,,,
916,"Kwiimeko ezininzi, ukubhalisela izifundo zonyaka wekhefu kungawandisa amathuba akho okungena kwimfundo ephakamileyo kwilizwe lakowenu.",,,,,,,,
917,Ngokuqhelekileyo kuyakubakho imali ebhatalwayo ukuze ubhaliswe kwezi zifundo.,,,,,,,,
918,"iFinland yindawo emnandi yokuqhuba isikhitshane. “Ilizwe lamachweba angamawaka” ekwaneziqithi ezingamawaka, kumachweba nakunxweme I archipelagos.","iFinland yindawo emnandi yokuqhuba isikhitshane. “Ilizwe lamachweba angamawaka” ekwaneziqithi ezingamawaka, kumachweba nakunxweme a archipelagos.","iFinland yindawo emnandi yokuqhuba isikhitshane. “Ilizwe lamachweba angamawaka” ekwaneziqithi ezingamawaka, kumachweba nakunxweme b archipelagos.",,,,,,
919,Kwiqela leziqithi nakumachibi awude udinge isikhephe.,,,,,,,,
920,"Nangona iqela leziqithi ezisenxwemeni kunye namachibi emakhulu ngokwaneleyo ukuba kungangena isikhephe, izikhitshana okanye ii-kayak zibonelela ngamava ahlukileyo.",,,,,,,,
921,"Izikhephe yindlela yokuchitha ixesha kwisizwe saseFinland, kukho umyinge wesikhephe kubantu abasixhenxe okanye abasibhozo.",,,,,,,,
922,"Lena iqhathaniswa nge Norway, Sweden and New Zealand, kodwa ke izimele (umzekelo e Netherlands inani linye kumashumi amane).",,,,,,,,
923,"I-Baltic Cruises ezininzi zidla ngokuquka ukuhlala okongezelelekileyo e-St. Petersburg, eRashiya.",,,,,,,,
924,Oku kuthetha ukuba ungatyelela esi sixeko sinembali kangangeentsuku ezithile ngoxa ebusuku ulala enqanaweni.,,,,,,,,
925,Xa usiya enxwemeni usebenzisa izikhephe zozikhupha awuzudinga ivisa eyohlukileyo (usukela ngo-2009).,,,,,,,,
926,"Ezinye ii-cruise zine-Berlin, i-Germany ezimpepheni zentengiso. Njengoba uzibonela kwimap ngaphezulu i-Berlin ayisondelanga tuu elwandle kwaye novakasho kuledolophu alubalwanga kwixabiso le-cruise.",,,,,,,,
927,"Ukuhamba ngenqwelomoya kungaba ngamava oyikekayo ebantwini bonke nongakanani, nemvelaphi, ikakhulu ukuba zange bakhe bandize ngaphambili okanye bakhe bakwisiganeko esothusayo.",,,,,,,,
928,Asiyonto omele ube nentloni ngayo; ayahlukanga kuloyiko lobuqu nokungathandii ezinye izinto abantu abaninzi abangazithandiyo.,,,,,,,,
929,"Kwabanye, ukuqonda into ethile ngendlela inqwelo ntaka esebenza ngayo nokuba kwenzeka ntoni ebudeni bokuhamba ngenqwelo ntaka, kungabanceda boyise uloyiko lwento engaziwayo okanye ukungakwazo ukulawula okwenzekayo.",,,,,,,,
930,"Amashishini okuthumela abhatalwa kakuhle ngoku fikisa imithwalo yabantu ngokukhawulezisileyo. Ngokwesiqhelo, ixesha libalulekile neempepha zeshishini, amabhaso namalungu are phindeneyo ukwenzela ukulungiswa kwezinto.",,,,,,,,
931,"Kwezinye iindlela, iinkampani ezinkulu ziba neenqwelo ntaka zazo, kodwa kwezinye iindlela nakwiinkampani ezincinane kubekho ingxaki.",,,,,,,,
932,"Ukuba bathumela izinto ngohambo lwasemoyeni, kwezinye iindlela zinokuthatha iintsuku ukuba zidlule kwindawo yokwathula impahla nendawo yokuhlola abantu nezinto ezingenayo kwizikhululo zeenqwelo-moya.",,,,,,,,
933,"Eyona ndlela yokuyihambisa ngokukhawuleza ibe kukuyithumela njengempahla efakwa kwinqwelo ntaka. Imithetho yohambo ngenqwelo ntaka ayizukubavumela ukuba bathumele impahla engahambi nomniniyo, kulapho ungena khona.",,,,,,,,
934,"Indlela ecacileyo yokubhabha kudidi eluphezulu okanye udidi lweshishini kukukhupha imali enkulu ukuze ufumane lo nyweba (okanye okungcono, kukuba inkampani yakho ikwenzele lo nto).",,,,,,,,
935,"Sekunjalo, oku kubiza kakhulu: njengomthetho oqhelekileyo, ungalindela ukubhatala ixabiso eliphindwe kane kunexabiso lesiqhelo xa ukushishino, yaye ngokuphindwe kayi-11 kwinqanaba lokuqala.",,,,,,,,
936,"Xa sithetha nje siquka, akukho sidingo ekujongeni izaphulelo kwizihlalo zoshishino okanye ze first class kwinqwelomoya esuka ku A ukuya ku B",,,,,,,,
937,"Inqwelomoya zazi kakuhle ukuba kukho iqela labandizi abakulungeleyo ukubhatala eyona mali iphezulu ukuze bafumane ithamsanqa lokufika naphina ngokukhawuleza nangokuphatheka kakuhle, baze bababhatalise ngokunjalo.",,,,,,,,
938,"Ikomkhulu laseMoldova yiChişinău. Ulwimi lwasekuhlaleni sisiRomaniya, kodwa isiRashiya sisetyenziswa ngokubanzi.",,,,,,,,
939,IMoldova yiriphabliki eneentlanga ezininzi eye yachatshazelwa yimilo yekhaya.,,,,,,,,
940,"Ngo 1994, ingxabano yakhokhela ekudalweni kwe Republiki i-Transnistria esempuma ye-Moldova, enorhulumente wayo nemali yayo kodwa ayigqalwa naleliphi na ilizwe elililungu le UN.",,,,,,,,
941,Amakhonkco ezoqoqosho aphinde amiselwa Phakathi kwezi ndawo ze-Moldova nangona uthethathethwano lwezopolitiko lungaphumelelanga.,,,,,,,,
942,Uninzi lwabantu lunqula kubu-Othodoki bobuKrestu.,,,,,,,,
943,"İzmir sisixeko sesithathu ubukhulu e-Turkey esinabantu aba ku 3.7 yezigidi, sine zibuko lesibini ubukhulu emva kwe Instabul, kwakunye nezithuthi zikawonkewonke.",,,,,,,,
944,"Yayikade isisixeko sakudala sase-Smyrna, ngoku yindawo yezoshishino yale mihla ephucukileyo nexakekileyo, engaselunxwemeni yaye ejikelezwe ziintaba.",,,,,,,,
945,"Izitalato ezibanzi, izakhiwo ezineglasi ngaphambili kunye noobhaza-bhaza beevenkile zale mihla ezixhonywe ngeethayile ezibomvu eziqhelekileyo, imarike yenkulungwane ye-18, kunye neemoski neecawa ezindala, sekunjalo isixeko sinomoya ofana neYurophu engakwiMeditera kunokuba ifane ne-Turkey.",,,,,,,,
946,Ilali yaseHaldarsvik ibonisa isiqithi sase-Eysturiy esikufuphi yaye sinesakhiwo secawa esingaqhelekanga esimbombo-sibhozo.,,,,,,,,
947,"Kwiyadi yecawa, kukho iintaka ezikrolwe kwilitye lemabhile phezu kwamanye amangcwaba.",,,,,,,,
948,Kuthatha ihafu yeyure ukukhe uhle ubhekabheke ilali enomtsalane.,,,,,,,,
949,Emntla yaye ngokufikeleleka lula kukho idolophu ethandekayo yaseSintra eyenziwa yaduma kubantu basemzini emva kwengxelo esemagqabini kaLord Byron malunga nobuhle bayo.,,,,,,,,
950,"Ibhasi enguScotturb 403, iya rhoqo eSintra, imisa eCabo da Roca.",,,,,,,,
951,"Kwakhona, ngasemntla onokutyelela indawo eNgcwele yethu kaLady of Fatima (itempilana), eyindawo yee-apparitions ezaziwa kakhulu kwihlabathi jikelele eMarian.",,,,,,,,
952,"Nceda ukhumbule ukuba eneneni utyelela ingcwaba ekungcwatywe kulo abantu abaninzi, kwakunye nokuba yindawo ebaluleke ngendlela engathethekiyo kubantu abaninzi emhlabeni wonke.",,,,,,,,
953,"Asemaninzi amadoda namabhinqa aphilayo akwazi ukusinda ngexesha aye lapha, nabanye abaninzi abanezihlobo zabo ziye zabulawa okanye zasetyenziswa de zafa apho, amaYuda nabangengomaYuda kuyafana.",,,,,,,,
954,Nceda uyiphathe lesayithi ngembeko nentlonipho eyidingayo. Sukuhlekisa ngokubulawa kwabantu ngamaNazi okanye ngeHolocaust.,,,,,,,,
955,Ungayonakalisi le ndawo ngokubhala okanye ngokukrola nge-graffiti kwizakhiwo.,,,,,,,,
956,"Iilwimi ezisemthethweni zaseBarcelona sisiCatalan neSpanish. Malunga nesiqingatha sikhetha ukuthetha isiCatalan, uninzi lwabantu luyasazi, kwaye phantse wonke umntu wazi iSpanish.",,,,,,,,
957,"Kodwa ke, amaphawu evezwe ngesi-Catalan ngoba sisekwe njengolwimi lelizwe ngokomthetho.",,,,,,,,
958,"Sekunjalo, iSpanish sisetyenziswa kakhulu kwizithuthi zikawonke-wonke nakwezinye iindawo.",,,,,,,,
959,"Izaziso ezithe rhoqo kwi-Metro zenziwa ngesi -Catalan kuphela, kodwa iziphazamiso ezingalindelwanga zichazwa yinkqubo ezilawulayo ngenqwaba yamalwimi njenge-Spanish, isiNgesi, isi-French, isi-Arab nesi-Japan.",,,,,,,,
960,"AmaPersi adume ngokuhoya izinto zabo, ubukrwada nokungamameli.",,,,,,,,
961,"Ngoxa oku kudla ngokuba luhlobo nje olungachananga, eyona ndlela ifanelekileyo yokwamkeleka eParis kukuziphatha kakuhle, uzenze umntu owaziwa ""njenge-bien élevé"" (okhuliswe kakuhle). Kuza kwenza kube lula ukuhamba-hamba.",,,,,,,,
962,Umphandle we Parisians uyanyibilika ukuba ubonakalisa I basic courtesies.,Umphandle we Parisians uyanyibilika ukuba ubonakalisa a basic courtesies.,Umphandle we Parisians uyanyibilika ukuba ubonakalisa b basic courtesies.,,,,,,
963,"I-Plitvice Lakes ipaka karhulumente inamahlathi amaninzi, uninzi lwawo yimithi ye-beech, ye-spruce nelohlobo oluthile lompayina",,,,,,,,
964,"Ineentlobo zezityalo ezahlukahlukeneyo, ngenxa yokulungela kwayo imozulu yeendawo ezincinci, umhlaba owahlukileyo kunye nokwahluka kweendawo eziphakamileyo.",,,,,,,,
965,Le ndawo ikwalikhaya kwizilwanyana neentaka ezininzi ezahlukahlukeneyo.,,,,,,,,
966,"Izilwanyana ezinqabileyo ezifana nebhere laseYurophu elintsundu, iingcuka, ukhozi, isikhova, ingqawa, ikati yasendle kunye ne-lowe zezinye zezidalwa eziqhelekileyo.",,,,,,,,
967,"Xakuvakashelwa iinkonzo, amabhingqa anyanzelwa anxibe iilokhwe ezogquma amadolo futhi bogqume namagxa, futhi.",,,,,,,,
968,"Amakhaya onongendi amanintsi ayabanayo imijijelo yabasethyini abaze bengazilungiselelanga, kodwa ukuba uze nowakho, ikakhulu lona unemibala eqaqambileyo, uyakufumana uncumo kwi Monki okanye uNongendi ekungeneni kwakho emnyango.",,,,,,,,
969,"Ngandlelanye, amadoda alindeleke ukuba anxibe ibhulukhwe ezisitha amadolo.",,,,,,,,
970,Nalena ingabolekwa kwizinto zokubolekisa ngasekungeneni kodwa ezi mpahla azihlanjwa rhoqo emva koba zinxityiwe ngoko ungangakhululeki xa unxibe ezi lokhwana. Kumadoda isayizi enye ilingana wonke umntu!,,,,,,,,
971,"Ukutya komthonyama kwaseMarjoca, ngokufanayo nokutya kommandla waseMeditera, kuba nesonka, imifuno kunye nenyama (ingakumbi ihagu), yaye kufakwa ioli yomnquma.",,,,,,,,
972,"Idinala exhaphakileyo neyaziwayo, ikakhulu ehlotyeni yi Pa amb Oli:Isonka esine-olive oil. itumato kunye naziphi na izinto ezihambelanayo njenegestshizi, i-tunafish, njalo njalo.",,,,,,,,
973,"Izibizo, futhi negama u-Sie, ahlala eqala ngombhalo omkhulu, noba sekuphakathi kwesivakalisi.",,,,,,,,
974,Le yindlela ebalulekileyo yokwahlula phakathi kwezenzi kunye nezinto.,,,,,,,,
975,"Isenokwenza nokufunda kube lula, nangona ukubhala kusenokuba nzima ngenxa yokuba kufuneka wazi ukuba akudlalwanga ngamagama na saza isenzi okanye isicacisi-sokwenza sasetyenziswa njengesibizo.",,,,,,,,
976,Ukubiza amagama kulula ngesiTaliyane ekubeni amagama amaninzi ebizwa kanye ngale ndlela abhalwe ngayo,,,,,,,,
977,"Oonobumba abayintloko ekufuneka bajongwe ngu-c no-g, kuba amagama ukuwabaza kuyahluka ngokuxhomekeka kwizikhamiso ezilandelayo.",,,,,,,,
978,"Ibe kufuneka uqiniseke ukuba u-r no-rr ubabiza ngokwahlukileyo: u-caro uthetha sithandwa, kanti yena u-carro uthetha inqwelo yamahashe.",,,,,,,,
979,I-Persian ine-grama elula kwaye ubukhulu becala igrama ixhaphakile.,,,,,,,,
980,"Ngoko ke, ukufunda le gram prayimar kuy akukunceda uqonde yaye ufunde lukhulu ngegrama yase-Persia ukuze uqonde nentetho ngcono.",,,,,,,,
981,"Akuyo mfuneko ukutsho, ukuba wazi ulwimi loThando, kuzobalula ukuba ufunda isi-Portuguese.",,,,,,,,
982,"Nangona kunjalo, abantu abazi iSpanish kancinci banokukhawuleza bagqibe kwelokuba isiPhuthukezi sisondele ngokwaneleyo kangangokuba akufuneki ukuba sifundwe sodwa.",,,,,,,,
983,"Indawo zemiboniso yakudala azisasetyenziswa unamhlanje, sezihleli njengemyuziyam, okanye iindawo zokufundisa.",,,,,,,,
984,"Njengoko ukungcoliseka okungephi kokukhanya ngezo ntsuku kwakungeyongxaki efana nale yale mihla, kudla ngokubakho ezixekweni, okanye kwiziza ekulula ukuya kuzo kunezo zakhiwe kumaxesha angoku.",,,,,,,,
985,Izixhobo zophanda ezinintsi zalemihla ziluluhlu kwindawo ezisemva kwiimeko ezilungele oko.,,,,,,,,
986,"Ukudubula kweziqhamo ezibomvu okwaziwa njengehanami, bekusoloko kuyinxalenye yenkcubeko yaseJapan ukususela ngenkulungwane ye-8.",,,,,,,,
987,Eli cebo livela eTshayina apho indubulo yeeplamu kwakuyintyantyambo ethandwayo.,,,,,,,,
988,"EJapan, eyokuqala ipati yecherry blossom yabanjwa ngukumkani esenzela yena kuphela kunye namalungu obuhandibay kwinkundla ze-Imperial.",,,,,,,,
989,"Izityalo zibonakala zizihle xa zikwindalo yazo,ngako oko kunqande ukulingeka ngokuzisusa “nditsho nolunye” udidi.",,,,,,,,
990,"Ukuba undwendwela igadi elungiswe ngendlela, uqokelela ""isampula"" kuza kwenza ukuba ukhutshwe, ngaphandle kokuxoxa.",,,,,,,,
991,"ISingapore, yindawo ekhuselekileyo ngokuqhelekileyo yaye kulula ukuhamba kuyo, kwaye unako nokuthenga phantse nantoni na emva kokufika kwakho.",,,,,,,,
992,"Kodwa ukubekwa (""kwindawo ezitshisayo"" kumaqondo nje amancinci kumntla we-equator kuya kufuneka uqhelane kunye nobushushu (rhoqo) nengqatsini yelanga (xa isibhakabhaka sicwengile, nto ley enqabileyo).",,,,,,,,
993,"Kukho neebhasi ezimbalwa eziya eHebron, indawo ekuthiwa lingcwaba loosolusapho baseBhayibhileni abangu Abraham, uIsake, uYakobi kunye nabafazi babo.",,,,,,,,
994,Jonga ukuba ibhasi ocinga ukuyikhwela iyaya e-Hebron futhi hayi nje kwindawo yamaYuda eyi-Kiryat Arba.,,,,,,,,
995,Indlela zamanzi eziphakathi komhlaba zingaba yitheme elungileyo yokukhenketha.,,,,,,,,
996,"Ngokomzekelo xa utyelela iinqaba eziseLoire Valley, kwintlambo yeRhine okanye ukuhamba ngesikhitshane ukuya kwindawo ezinomtsalane ezikwiDanube okanye ukukhwela isikhephe kwi-Erie Canal.",,,,,,,,
997,Basose bachaza indlela ezithandwayo zoku hyka nomzila noku saykilisha.,,,,,,,,
998,Ikrisimesi yenye yeholide ezibalulekileyo zobu Krestu kwaye ibhiyozelwa njengemini yokuzalwa kukaYesu.,,,,,,,,
999,Ezinye izithethe ezihambelana nale holide ziye zathathwa nangabanye abantu bakumazwe angengawo awobuKrestu nabangakholwayo kwihlabathi jikelele.,,,,,,,,
1000,Kukho isithethe sokungalali ngobusuku be-Ista kwindawo apho ilanga linokubonakala khona xa liphuma.,,,,,,,,
1001,"Zikhona kakade ingcanciso zonkolo yobuKristu zalenkcubeko, kodwa kusenokwenzeka ukuba yayikho kwangaphambi kwe Chistrian Spring nesiko lokuChumisa.",,,,,,,,
1002,"Iicawa ezininzi zomthonyama ziye zibe Nomlindo we-Ista ngokuhlwa ngoMgqibelo ngempela veki ye-Ista, aze amabandla abhiyoze ezinzulwini zobusuku ebhiyozela ukuvuka kukaKrestu.",,,,,,,,
1003,"Zonke izilwanyana ezaqala zeza kwiziqithi, zadada okanye zabhabha okanye zantywila.",,,,,,,,
1004,"Ngenxa yokuba kwilizwekazi, izilwanyana ezinamanqina zange zikwazi ukuluthatha uhambo, loo nto yenza ufudo olukhulu lube sisilwanyana esiyintloko esitya ingca kwiGalapagos.",,,,,,,,
1005,"Ukususela ekufikeni kwabantu eGalapagos. Izilwanyana ezinamanqina ezininzi ziye zaziswa, kuquka iibhokhwe, amahashe, iinkomo, iimpuku, iikati kunye nezinja.",,,,,,,,
1006,"Ukuba utyelela imimandla ye-Artic okanye ye-Antarctic ebusika uza kufumana ubusuku be-polar, nto leyo ethetha ukuba ilanga aliphumi esibhakabhakeni.",,,,,,,,
1007,"Lena yenza ithuba lokubona i-Aurora borealis, njengokuba isibhakabhaka siyakuba mnyama nje kancinci ekuhambeni kwexesha.",,,,,,,,
1008,"Nanjengoko iindawo zingaxinenanga, nongcoliseko lungeyongxaki kangoko, uya kukwazi nokubona iinkwenkwezi.",,,,,,,,
1009,Inkcubeko yomsebenzi waseJapan isuka ohezulu iye ezantsi yaye ithanda ukuba semthethweni kunokuba abantu baseNtshona basenokuba bakuqhelile.,,,,,,,,
1010,"Isuti sisinxibo esisemgangathweni sempangelo, nabasebenzi babizana ngefani zabo okanye ngeetaytile zemisebenzi yabo.",,,,,,,,
1011,"Ukumanyana emsebenzini kubalulekile, kubethelela umgudu weqela endaweni yokuncoma okuphunyezwe ngumntu ngamnye.",,,,,,,,
1012,"Abasebenzi mabasoloko befumane imvume yabaphathi babo kuso nasiphi na isigqibo abasithathayo, kwaye kulindeleke ukuba bayithobele imiyalelo yabaphathi kungekho mibuzo.",,,,,,,,
